,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Expenses,Group,DeckC,NumberC,SideC,SexW,Transported
283,0313_03,Earth,0.0,55 Cancri e,49.0,0.0,649.0,313,F,68,P,0,1
284,0313_04,Earth,0.0,55 Cancri e,0.0,0.0,0.0,313,G,50,P,0,1
285,0314_01,Earth,0.0,55 Cancri e,26.0,0.0,1790.0,314,G,51,P,0,0
286,0315_01,,1.0,PSO J318.5-22,35.0,0.0,0.0,315,G,42,S,0,1
287,0316_01,Europa,0.0,TRAPPIST-1e,24.0,0.0,,316,B,9,S,0,1
288,0316_02,Europa,1.0,TRAPPIST-1e,20.0,0.0,,316,B,9,S,1,1
289,0320_01,Earth,0.0,TRAPPIST-1e,18.0,0.0,,320,G,44,S,0,0
290,0320_02,Earth,0.0,TRAPPIST-1e,21.0,0.0,,320,G,44,S,0,0
291,0321_01,,0.0,TRAPPIST-1e,59.0,1.0,1227.0,321,F,61,S,0,0
292,0322_01,Earth,1.0,PSO J318.5-22,13.0,0.0,0.0,322,G,45,S,1,0
293,0324_01,Earth,1.0,55 Cancri e,43.0,0.0,0.0,324,G,53,P,1,0
294,0326_01,Earth,1.0,TRAPPIST-1e,29.0,0.0,0.0,326,G,47,S,0,0
295,0327_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,803.0,327,,,,0,1
296,0330_01,Europa,0.0,TRAPPIST-1e,2.0,0.0,0.0,330,C,14,S,0,1
297,0330_02,Europa,0.0,TRAPPIST-1e,32.0,0.0,5146.0,330,C,14,S,0,1
298,0330_03,Europa,0.0,TRAPPIST-1e,33.0,0.0,2168.0,330,C,14,S,0,0
299,0331_01,Earth,0.0,TRAPPIST-1e,25.0,0.0,803.0,331,F,72,P,0,0
300,0333_01,Mars,1.0,55 Cancri e,29.0,0.0,0.0,333,F,73,P,0,1
301,0334_01,Mars,0.0,TRAPPIST-1e,29.0,0.0,7404.0,334,F,62,S,0,0
302,0336_01,Earth,0.0,TRAPPIST-1e,44.0,0.0,712.0,336,F,74,P,1,0
303,0337_01,Mars,1.0,55 Cancri e,2.0,0.0,0.0,337,F,63,S,0,1
304,0337_02,Mars,0.0,TRAPPIST-1e,19.0,0.0,2460.0,337,F,63,S,0,1
305,0337_03,Mars,0.0,55 Cancri e,0.0,0.0,0.0,337,F,63,S,0,1
306,0338_01,Earth,1.0,TRAPPIST-1e,18.0,0.0,,338,G,48,S,0,1
307,0340_01,Europa,1.0,55 Cancri e,38.0,0.0,0.0,340,B,10,S,0,1
308,0341_01,Earth,1.0,PSO J318.5-22,5.0,0.0,0.0,341,G,57,P,0,0
309,0343_01,Earth,0.0,PSO J318.5-22,31.0,0.0,1302.0,343,F,76,P,0,0
310,0345_01,Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,345,E,21,S,0,0
311,0346_01,Earth,1.0,55 Cancri e,15.0,0.0,0.0,346,G,59,P,0,1
312,0347_01,Mars,0.0,TRAPPIST-1e,27.0,0.0,1868.0,347,F,64,S,0,0
313,0348_01,Mars,0.0,TRAPPIST-1e,22.0,0.0,3223.0,348,D,12,P,0,1
314,0348_02,Mars,,TRAPPIST-1e,36.0,0.0,2385.0,348,,,,0,1
315,0350_01,Earth,1.0,PSO J318.5-22,14.0,0.0,0.0,350,G,60,P,1,1
316,0352_01,Mars,0.0,TRAPPIST-1e,23.0,0.0,4976.0,352,F,78,P,0,0
317,0355_01,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,355,,,,0,1
318,0356_01,Europa,1.0,55 Cancri e,36.0,0.0,0.0,356,B,15,P,0,1
319,0357_01,Earth,0.0,TRAPPIST-1e,41.0,0.0,,357,F,65,S,0,0
320,0358_01,Earth,1.0,TRAPPIST-1e,50.0,0.0,0.0,358,G,50,S,1,1
321,0358_02,Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,358,G,50,S,0,1
322,0359_01,Earth,0.0,PSO J318.5-22,26.0,0.0,689.0,359,F,66,S,0,0
323,0360_01,Earth,0.0,TRAPPIST-1e,15.0,0.0,715.0,360,F,67,S,0,0
324,0361_01,Earth,0.0,55 Cancri e,33.0,0.0,733.0,361,F,68,S,0,1
325,0365_01,Earth,0.0,55 Cancri e,,0.0,706.0,365,G,51,S,1,0
326,0368_01,Mars,0.0,TRAPPIST-1e,26.0,0.0,7405.0,368,F,82,P,0,0
327,0368_02,Mars,1.0,TRAPPIST-1e,61.0,0.0,0.0,368,F,82,P,0,1
328,0369_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,827.0,369,G,53,S,0,1
329,0370_01,Earth,0.0,TRAPPIST-1e,30.0,0.0,1559.0,370,F,83,P,0,0
330,0371_01,Mars,1.0,TRAPPIST-1e,24.0,0.0,0.0,371,F,84,P,0,1
331,0372_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,2771.0,372,F,85,P,0,0
332,0373_01,Earth,1.0,TRAPPIST-1e,41.0,0.0,0.0,373,G,62,P,0,0
333,0375_01,Earth,0.0,TRAPPIST-1e,20.0,0.0,788.0,375,E,22,P,0,0
334,0376_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,908.0,376,G,54,S,0,1
335,0377_01,Europa,0.0,55 Cancri e,63.0,0.0,9432.0,377,C,15,S,1,0
336,0378_01,Europa,0.0,55 Cancri e,18.0,0.0,6065.0,378,B,11,S,0,0
337,0378_02,Europa,1.0,55 Cancri e,21.0,0.0,0.0,378,B,11,S,0,1
338,0378_03,Europa,0.0,TRAPPIST-1e,79.0,0.0,10645.0,378,B,11,S,0,0
339,0378_04,Europa,1.0,TRAPPIST-1e,56.0,0.0,0.0,378,B,11,S,0,1
340,0378_05,Europa,1.0,TRAPPIST-1e,13.0,0.0,0.0,378,B,11,S,0,1
341,0378_06,Europa,0.0,TRAPPIST-1e,33.0,0.0,4729.0,378,B,11,S,0,0
342,0378_07,Europa,1.0,TRAPPIST-1e,32.0,0.0,0.0,378,B,11,S,0,1
343,0379_01,Earth,0.0,TRAPPIST-1e,31.0,0.0,953.0,379,G,63,P,1,1
344,0380_01,Europa,1.0,55 Cancri e,26.0,0.0,0.0,380,,,,0,1
345,0381_01,Europa,1.0,55 Cancri e,18.0,0.0,0.0,381,B,16,P,0,1
346,0381_02,Europa,1.0,55 Cancri e,38.0,0.0,,381,B,16,P,0,1
347,0382_01,,0.0,,23.0,0.0,720.0,382,G,64,P,0,0
348,0383_01,Earth,0.0,TRAPPIST-1e,28.0,0.0,4688.0,383,G,55,S,1,0
349,0383_02,Earth,1.0,PSO J318.5-22,34.0,0.0,0.0,383,G,55,S,0,0
350,0384_01,Earth,0.0,55 Cancri e,0.0,0.0,0.0,384,G,56,S,0,1
351,0384_02,Earth,0.0,TRAPPIST-1e,14.0,0.0,909.0,384,G,56,S,0,1
352,0385_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,888.0,385,G,65,P,0,0
353,0387_01,Earth,1.0,TRAPPIST-1e,49.0,0.0,0.0,387,G,66,P,0,0
354,0388_01,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,388,G,57,S,1,0
355,0389_01,Earth,0.0,TRAPPIST-1e,18.0,0.0,791.0,389,E,23,P,1,0
356,0391_01,Europa,0.0,PSO J318.5-22,27.0,1.0,6784.0,391,C,9,P,0,1
357,0392_01,Earth,0.0,TRAPPIST-1e,48.0,0.0,1619.0,392,E,24,P,0,0
358,0395_01,Europa,0.0,55 Cancri e,31.0,1.0,25400.0,395,B,17,P,0,0
359,0395_02,Europa,0.0,55 Cancri e,61.0,0.0,4445.0,395,B,17,P,0,0
360,0396_01,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,396,G,59,S,0,1
361,0397_01,Mars,1.0,TRAPPIST-1e,45.0,0.0,0.0,397,F,69,S,0,1
362,0398_01,Mars,0.0,TRAPPIST-1e,22.0,0.0,6498.0,398,D,13,S,0,0
363,0401_01,Mars,0.0,TRAPPIST-1e,30.0,1.0,1056.0,401,D,14,S,0,0
364,0401_02,Mars,0.0,TRAPPIST-1e,30.0,0.0,1783.0,401,D,14,S,0,0
365,0402_01,,1.0,55 Cancri e,32.0,1.0,0.0,402,D,15,S,0,1
366,0403_01,Mars,0.0,TRAPPIST-1e,43.0,1.0,1251.0,403,D,13,P,0,1
367,0405_01,Earth,0.0,55 Cancri e,17.0,0.0,,405,F,89,P,0,0
368,0407_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,,407,G,69,P,0,0
369,0407_02,Earth,0.0,TRAPPIST-1e,20.0,0.0,693.0,407,F,90,P,0,0
370,0407_03,Earth,1.0,TRAPPIST-1e,39.0,0.0,0.0,407,G,69,P,1,0
371,0408_01,Mars,0.0,TRAPPIST-1e,35.0,0.0,1299.0,408,E,25,P,0,0
372,0409_01,Mars,0.0,TRAPPIST-1e,31.0,0.0,1118.0,409,F,71,S,0,0
373,0410_01,Earth,0.0,55 Cancri e,21.0,0.0,717.0,410,F,72,S,1,0
374,0411_01,Earth,0.0,TRAPPIST-1e,16.0,0.0,932.0,411,F,91,P,0,0
375,0412_01,Europa,0.0,TRAPPIST-1e,60.0,0.0,14744.0,412,C,11,P,0,1
376,0413_01,Earth,0.0,TRAPPIST-1e,18.0,0.0,569.0,413,F,92,P,1,0
377,0415_01,Earth,1.0,TRAPPIST-1e,42.0,0.0,0.0,415,G,60,S,0,0
378,0417_01,Europa,1.0,55 Cancri e,68.0,0.0,0.0,417,B,18,P,0,1
379,0417_02,Europa,0.0,55 Cancri e,22.0,0.0,7878.0,417,B,18,P,0,0
380,0417_03,Europa,1.0,TRAPPIST-1e,59.0,0.0,0.0,417,B,18,P,0,1
381,0423_01,Europa,0.0,TRAPPIST-1e,,0.0,3662.0,423,B,19,P,0,1
382,0425_01,Mars,0.0,TRAPPIST-1e,37.0,0.0,1157.0,425,F,96,P,0,0
383,0425_02,Mars,1.0,TRAPPIST-1e,3.0,0.0,0.0,425,F,96,P,0,1
384,0425_03,Mars,1.0,TRAPPIST-1e,31.0,0.0,0.0,425,F,96,P,0,1
385,0427_01,Europa,0.0,TRAPPIST-1e,31.0,0.0,,427,E,26,P,0,1
386,0428_01,Europa,0.0,TRAPPIST-1e,29.0,0.0,7972.0,428,C,16,S,0,1
387,0429_01,Europa,0.0,55 Cancri e,20.0,0.0,10345.0,429,A,5,S,0,1
388,0429_02,Europa,1.0,55 Cancri e,46.0,0.0,0.0,429,A,5,S,0,1
389,0430_01,Earth,0.0,TRAPPIST-1e,29.0,0.0,1042.0,430,F,75,S,1,1
390,0431_01,Mars,1.0,TRAPPIST-1e,43.0,0.0,0.0,431,F,97,P,0,1
391,0432_01,Mars,0.0,TRAPPIST-1e,17.0,0.0,1493.0,432,F,76,S,0,0
392,0433_01,Europa,,55 Cancri e,27.0,0.0,0.0,433,B,20,P,0,1
393,0433_02,Europa,0.0,TRAPPIST-1e,47.0,0.0,7513.0,433,B,20,P,1,0
394,0434_01,Mars,1.0,TRAPPIST-1e,45.0,0.0,0.0,434,F,77,S,0,1
395,0435_01,Earth,1.0,TRAPPIST-1e,17.0,0.0,0.0,435,G,62,S,0,1
396,0436_01,Earth,0.0,55 Cancri e,10.0,0.0,0.0,436,G,63,S,0,1
397,0436_02,Earth,0.0,PSO J318.5-22,56.0,0.0,679.0,436,G,63,S,0,0
398,0437_01,Earth,0.0,TRAPPIST-1e,39.0,0.0,871.0,437,F,78,S,0,0
399,0437_02,Earth,0.0,PSO J318.5-22,40.0,0.0,873.0,437,F,78,S,1,0
400,0438_01,Europa,1.0,TRAPPIST-1e,40.0,0.0,,438,B,13,S,0,1
401,0439_01,Europa,0.0,55 Cancri e,34.0,0.0,,439,C,13,P,0,0
402,0441_01,Earth,0.0,55 Cancri e,32.0,0.0,722.0,441,F,79,S,0,0
403,0442_01,Earth,0.0,TRAPPIST-1e,35.0,0.0,1050.0,442,F,98,P,1,0
404,0444_01,Mars,0.0,TRAPPIST-1e,32.0,1.0,3015.0,444,D,15,P,0,0
405,0444_02,,0.0,TRAPPIST-1e,26.0,1.0,2005.0,444,F,99,P,0,0
406,0445_01,Earth,0.0,TRAPPIST-1e,25.0,0.0,2175.0,445,F,80,S,1,0
407,0445_02,,0.0,TRAPPIST-1e,26.0,0.0,792.0,445,E,25,S,0,0
408,0446_01,Europa,1.0,55 Cancri e,22.0,0.0,0.0,446,B,21,P,1,1
409,0447_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,804.0,447,F,81,S,0,1
410,0448_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,789.0,448,E,27,P,1,0
411,0448_02,Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,448,G,71,P,0,1
412,0449_01,Earth,1.0,TRAPPIST-1e,11.0,0.0,0.0,449,G,64,S,0,1
413,0452_01,Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,452,E,26,S,0,1
414,0453_01,Europa,1.0,TRAPPIST-1e,19.0,0.0,0.0,453,B,14,S,0,1
415,0453_02,Europa,1.0,55 Cancri e,34.0,0.0,0.0,453,,,,0,1
416,0453_03,Europa,1.0,TRAPPIST-1e,74.0,0.0,0.0,453,B,14,S,1,1
417,0454_01,Europa,,55 Cancri e,28.0,1.0,5043.0,454,B,15,S,0,1
418,0454_02,Europa,1.0,TRAPPIST-1e,42.0,0.0,0.0,454,B,15,S,0,1
419,0454_03,Europa,1.0,TRAPPIST-1e,43.0,0.0,0.0,454,B,15,S,0,1
420,0456_01,Earth,0.0,TRAPPIST-1e,55.0,0.0,715.0,456,F,83,S,0,0
421,0457_01,Earth,0.0,PSO J318.5-22,19.0,0.0,773.0,457,G,72,P,0,1
422,0457_02,Earth,1.0,TRAPPIST-1e,6.0,0.0,0.0,457,G,72,P,0,0
423,0457_03,Earth,0.0,TRAPPIST-1e,7.0,0.0,0.0,457,G,72,P,1,0
424,0458_01,Europa,1.0,55 Cancri e,28.0,0.0,0.0,458,D,16,S,0,1
425,0459_01,Earth,0.0,TRAPPIST-1e,15.0,0.0,2217.0,459,F,84,S,0,0
426,0460_01,Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,460,G,65,S,0,1
427,0461_01,Earth,0.0,PSO J318.5-22,31.0,0.0,869.0,461,E,27,S,0,1
428,0461_02,Earth,0.0,TRAPPIST-1e,22.0,0.0,884.0,461,F,85,S,0,1
429,0461_03,Earth,0.0,55 Cancri e,1.0,0.0,0.0,461,G,66,S,0,1
430,0462_01,Earth,1.0,,50.0,0.0,0.0,462,G,67,S,1,0
431,0463_01,Mars,0.0,TRAPPIST-1e,34.0,0.0,,463,F,100,P,0,0
432,0463_02,Mars,0.0,TRAPPIST-1e,14.0,0.0,1861.0,463,F,100,P,0,0
433,0465_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,1620.0,465,E,28,P,0,0
434,0465_02,Earth,0.0,TRAPPIST-1e,,0.0,826.0,465,E,28,P,0,1
435,0466_01,Earth,0.0,TRAPPIST-1e,36.0,0.0,865.0,466,F,101,P,0,0
436,0468_01,Earth,1.0,TRAPPIST-1e,34.0,0.0,0.0,468,,,,0,0
437,0470_01,Mars,1.0,55 Cancri e,25.0,0.0,,470,F,86,S,0,1
438,0470_02,,1.0,TRAPPIST-1e,36.0,0.0,0.0,470,F,86,S,0,1
439,0471_01,Europa,0.0,TRAPPIST-1e,16.0,0.0,5400.0,471,B,22,P,0,0
440,0471_02,Europa,0.0,55 Cancri e,30.0,0.0,7976.0,471,B,22,P,0,1
441,0472_01,Earth,0.0,PSO J318.5-22,37.0,0.0,862.0,472,F,87,S,0,0
442,0474_01,Earth,1.0,55 Cancri e,15.0,0.0,0.0,474,G,69,S,0,1
443,0475_01,Earth,0.0,TRAPPIST-1e,36.0,0.0,990.0,475,E,29,P,0,0
444,0476_01,Mars,0.0,PSO J318.5-22,27.0,0.0,,476,F,103,P,0,0
445,0476_02,Mars,1.0,TRAPPIST-1e,27.0,0.0,0.0,476,F,103,P,0,1
446,0476_03,Mars,1.0,TRAPPIST-1e,12.0,0.0,0.0,476,F,103,P,0,1
447,0477_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,1624.0,477,E,30,P,0,0
448,0480_01,Earth,0.0,TRAPPIST-1e,27.0,0.0,,480,G,74,P,1,0
449,0481_01,Earth,1.0,TRAPPIST-1e,13.0,0.0,0.0,481,G,70,S,1,1
450,0482_01,Earth,0.0,TRAPPIST-1e,27.0,0.0,788.0,482,E,28,S,0,0
451,0482_02,Earth,0.0,TRAPPIST-1e,28.0,0.0,629.0,482,F,88,S,0,0
452,0485_01,Europa,0.0,55 Cancri e,21.0,0.0,3436.0,485,B,17,S,0,0
453,0487_01,Europa,,TRAPPIST-1e,39.0,0.0,6527.0,487,C,19,S,0,0
454,0488_01,Earth,1.0,PSO J318.5-22,28.0,0.0,,488,G,76,P,0,0
455,0490_01,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,490,G,71,S,0,1
456,0498_01,Europa,1.0,55 Cancri e,27.0,0.0,,498,,,,0,1
457,0498_02,Europa,1.0,55 Cancri e,46.0,0.0,,498,B,18,S,0,1
458,0499_01,Mars,1.0,55 Cancri e,27.0,0.0,0.0,499,F,89,S,0,1
459,0499_02,Mars,0.0,TRAPPIST-1e,21.0,0.0,0.0,499,E,29,S,0,0
460,0500_01,Mars,0.0,55 Cancri e,21.0,0.0,2344.0,500,D,19,P,0,1
461,0501_01,Europa,0.0,TRAPPIST-1e,42.0,0.0,,501,E,32,P,0,0
462,0502_01,Mars,0.0,TRAPPIST-1e,22.0,0.0,1298.0,502,,,,0,0
463,0503_01,Mars,0.0,TRAPPIST-1e,10.0,0.0,0.0,503,F,90,S,0,1
464,0503_02,Mars,0.0,TRAPPIST-1e,43.0,0.0,1897.0,503,F,90,S,0,0
465,0503_03,Mars,0.0,TRAPPIST-1e,42.0,0.0,1297.0,503,E,31,S,0,0
466,0504_01,Europa,1.0,55 Cancri e,18.0,0.0,0.0,504,B,19,S,0,1
467,0504_02,Europa,1.0,55 Cancri e,54.0,0.0,0.0,504,B,19,S,0,1
468,0504_03,Europa,1.0,,24.0,0.0,0.0,504,B,19,S,0,1
469,0504_04,Europa,0.0,TRAPPIST-1e,64.0,0.0,2901.0,504,B,19,S,1,0
470,0504_05,Europa,1.0,55 Cancri e,18.0,0.0,0.0,504,B,19,S,1,1
471,0504_06,,1.0,55 Cancri e,53.0,0.0,0.0,504,B,19,S,0,1
472,0506_01,Mars,1.0,TRAPPIST-1e,23.0,0.0,0.0,506,F,91,S,0,1
473,0507_01,Earth,0.0,TRAPPIST-1e,39.0,0.0,0.0,507,G,74,S,0,1
474,0510_01,Europa,0.0,TRAPPIST-1e,59.0,0.0,16844.0,510,C,16,P,0,1
475,0512_01,Europa,0.0,55 Cancri e,32.0,0.0,5936.0,512,D,18,S,0,1
476,0512_02,Europa,1.0,TRAPPIST-1e,55.0,0.0,0.0,512,D,18,S,0,1
477,0513_01,Earth,1.0,PSO J318.5-22,21.0,0.0,0.0,513,G,78,P,0,1
478,0515_01,Europa,1.0,TRAPPIST-1e,50.0,0.0,0.0,515,B,20,S,0,1
479,0516_01,Europa,0.0,55 Cancri e,55.0,0.0,5022.0,516,A,6,S,0,0
480,0517_01,Earth,0.0,TRAPPIST-1e,,0.0,1521.0,517,F,109,P,0,0
481,0518_01,,1.0,TRAPPIST-1e,35.0,0.0,0.0,518,F,92,S,0,1
482,0519_01,Earth,1.0,TRAPPIST-1e,,0.0,0.0,519,G,77,S,0,1
483,0520_01,Earth,0.0,TRAPPIST-1e,55.0,0.0,,520,G,78,S,0,0
484,0521_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,,521,E,32,S,0,1
485,0522_01,Earth,0.0,TRAPPIST-1e,42.0,0.0,906.0,522,E,33,P,0,0
486,0523_01,Earth,0.0,TRAPPIST-1e,35.0,0.0,2505.0,523,E,33,S,0,1
487,0525_01,Earth,1.0,TRAPPIST-1e,47.0,0.0,0.0,525,,,,0,1
488,0527_01,Mars,0.0,55 Cancri e,,0.0,1190.0,527,F,93,S,0,0
489,0527_02,Mars,1.0,TRAPPIST-1e,34.0,0.0,0.0,527,F,93,S,0,1
490,0528_01,Europa,0.0,TRAPPIST-1e,46.0,0.0,11141.0,528,C,17,P,0,0
491,0529_01,Earth,1.0,PSO J318.5-22,26.0,0.0,0.0,529,G,81,P,1,0
492,0531_01,Earth,1.0,55 Cancri e,1.0,0.0,0.0,531,G,82,P,0,0
493,0531_02,Earth,1.0,55 Cancri e,,0.0,0.0,531,G,82,P,0,1
494,0533_01,Mars,0.0,TRAPPIST-1e,33.0,0.0,961.0,533,D,21,P,0,0
495,0534_01,Europa,0.0,TRAPPIST-1e,34.0,0.0,8476.0,534,B,23,P,0,0
496,0534_02,Europa,0.0,TRAPPIST-1e,49.0,0.0,5863.0,534,B,23,P,1,0
497,0537_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,677.0,537,G,83,P,0,0
498,0538_01,Earth,0.0,TRAPPIST-1e,28.0,0.0,1078.0,538,F,110,P,1,1
499,0539_01,Europa,1.0,TRAPPIST-1e,,0.0,,539,C,18,P,0,1
500,0539_02,Europa,1.0,55 Cancri e,36.0,0.0,0.0,539,C,18,P,0,1
501,0539_03,,1.0,55 Cancri e,30.0,0.0,0.0,539,C,18,P,0,1
502,0539_04,Europa,1.0,TRAPPIST-1e,49.0,0.0,0.0,539,C,18,P,0,1
503,0539_05,Europa,0.0,TRAPPIST-1e,38.0,0.0,7268.0,539,C,18,P,0,0
504,0540_01,Mars,1.0,TRAPPIST-1e,31.0,0.0,0.0,540,F,95,S,0,1
505,0540_02,,0.0,TRAPPIST-1e,17.0,0.0,1532.0,540,F,95,S,0,0
506,0542_01,Earth,0.0,TRAPPIST-1e,26.0,0.0,887.0,542,G,84,P,1,0
507,0545_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,740.0,545,F,111,P,0,0
508,0546_01,Earth,0.0,55 Cancri e,24.0,0.0,2459.0,546,F,96,S,0,0
509,0547_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,865.0,547,F,97,S,0,0
510,0548_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,791.0,548,E,36,S,0,1
511,0549_01,Mars,0.0,PSO J318.5-22,32.0,0.0,919.0,549,D,19,S,0,1
512,0549_02,Mars,1.0,TRAPPIST-1e,43.0,0.0,0.0,549,F,98,S,0,1
513,0550_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,787.0,550,F,99,S,0,1
514,0551_01,Earth,0.0,TRAPPIST-1e,42.0,0.0,849.0,551,G,80,S,0,0
515,0552_01,Europa,1.0,55 Cancri e,29.0,0.0,0.0,552,C,21,S,0,1
516,0553_01,Europa,1.0,TRAPPIST-1e,40.0,0.0,0.0,553,C,19,P,0,1
517,0553_02,Europa,0.0,TRAPPIST-1e,37.0,0.0,7270.0,553,C,19,P,0,1
518,0555_01,Europa,1.0,55 Cancri e,61.0,0.0,0.0,555,C,20,P,1,1
519,0555_02,Europa,0.0,TRAPPIST-1e,33.0,0.0,2691.0,555,C,20,P,0,0
520,0556_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,1448.0,556,F,100,S,1,1
521,0559_01,Earth,0.0,PSO J318.5-22,21.0,0.0,671.0,559,F,102,S,1,0
522,0560_01,Earth,0.0,TRAPPIST-1e,4.0,0.0,0.0,560,G,81,S,0,0
523,0560_02,Earth,0.0,PSO J318.5-22,12.0,0.0,0.0,560,G,81,S,0,1
524,0560_03,,0.0,TRAPPIST-1e,44.0,0.0,1839.0,560,F,103,S,0,1
525,0561_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,774.0,561,G,82,S,1,0
526,0563_01,Mars,0.0,55 Cancri e,33.0,0.0,1905.0,563,F,114,P,0,0
527,0564_01,Europa,1.0,55 Cancri e,32.0,0.0,0.0,564,B,24,P,0,1
528,0564_02,Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,564,B,24,P,1,1
529,0564_03,Europa,0.0,,28.0,0.0,5461.0,564,B,24,P,0,0
530,0565_01,Mars,0.0,TRAPPIST-1e,31.0,0.0,1309.0,565,F,115,P,0,0
531,0566_01,Mars,1.0,TRAPPIST-1e,13.0,0.0,0.0,566,E,37,S,0,1
532,0567_01,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,567,G,83,S,0,1
533,0568_01,Europa,,TRAPPIST-1e,33.0,0.0,1946.0,568,D,20,S,0,0
534,0568_02,Europa,1.0,55 Cancri e,,0.0,,568,D,20,S,0,1
535,0569_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,644.0,569,F,116,P,0,1
536,0570_01,Europa,0.0,TRAPPIST-1e,36.0,1.0,6634.0,570,C,22,S,0,1
537,0571_01,Europa,1.0,55 Cancri e,22.0,0.0,0.0,571,C,21,P,0,1
538,0571_02,Europa,1.0,TRAPPIST-1e,19.0,0.0,0.0,571,C,21,P,0,0
539,0571_03,Europa,1.0,TRAPPIST-1e,42.0,0.0,0.0,571,C,21,P,0,1
540,0571_04,Europa,1.0,,30.0,0.0,,571,C,21,P,0,1
541,0571_05,Europa,1.0,55 Cancri e,16.0,0.0,0.0,571,C,21,P,0,1
542,0571_06,Europa,0.0,TRAPPIST-1e,55.0,0.0,4924.0,571,C,21,P,0,0
543,0571_07,Europa,1.0,TRAPPIST-1e,55.0,0.0,0.0,571,C,21,P,0,1
544,0572_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,2786.0,572,F,105,S,0,0
545,0573_01,Earth,0.0,TRAPPIST-1e,,0.0,,573,F,117,P,0,0
546,0575_01,Europa,1.0,TRAPPIST-1e,18.0,0.0,0.0,575,E,34,P,0,1
547,0576_01,Earth,0.0,,21.0,0.0,,576,F,107,S,0,0
548,0577_01,Earth,0.0,TRAPPIST-1e,65.0,0.0,626.0,577,G,86,P,0,0
549,0579_01,Earth,0.0,TRAPPIST-1e,55.0,0.0,880.0,579,F,108,S,0,1
550,0579_02,Earth,0.0,TRAPPIST-1e,50.0,0.0,,579,G,85,S,0,0
551,0580_01,Earth,1.0,TRAPPIST-1e,49.0,0.0,0.0,580,G,87,P,0,1
552,0581_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,788.0,581,E,38,S,0,0
553,0582_01,Mars,1.0,TRAPPIST-1e,33.0,0.0,0.0,582,F,118,P,0,1
554,0583_01,Mars,1.0,TRAPPIST-1e,3.0,0.0,0.0,583,F,109,S,0,1
555,0583_02,Mars,1.0,TRAPPIST-1e,0.0,0.0,0.0,583,F,109,S,0,1
556,0583_03,Mars,1.0,TRAPPIST-1e,33.0,0.0,0.0,583,F,109,S,0,1
557,0585_01,Mars,1.0,TRAPPIST-1e,48.0,0.0,0.0,585,F,120,P,0,1
558,0585_02,Mars,1.0,TRAPPIST-1e,5.0,0.0,0.0,585,F,120,P,0,1
559,0585_03,Mars,0.0,TRAPPIST-1e,23.0,0.0,3740.0,585,D,22,P,0,0
560,0586_01,Europa,1.0,TRAPPIST-1e,53.0,0.0,0.0,586,D,23,P,0,1
561,0587_01,Mars,0.0,TRAPPIST-1e,18.0,0.0,1688.0,587,F,121,P,0,0
562,0588_01,Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,588,G,89,P,0,0
563,0589_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,787.0,589,E,35,P,1,0
564,0590_01,Earth,0.0,TRAPPIST-1e,48.0,0.0,1777.0,590,G,90,P,1,0
565,0591_01,Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,591,G,86,S,0,0
566,0593_01,Mars,0.0,TRAPPIST-1e,,,2383.0,593,D,24,P,0,0
567,0594_01,Earth,0.0,55 Cancri e,9.0,0.0,0.0,594,G,87,S,1,0
568,0594_02,,0.0,TRAPPIST-1e,24.0,0.0,,594,E,39,S,0,0
